
9.34315, -0.108623, 0
9.29127, -0.108552, 0.60823
9.23499, -0.108476, 0.787253
9.18477, -0.108407, 0.882459
9.12959, -0.108332, 0.953534
9.07071, -0.108252, 1.00659
9.0195, -0.108182, 1.04038
8.96679, -0.108111, 1.06686
8.91291, -0.108037, 1.08762
8.85811, -0.107963, 1.10389
8.80258, -0.107887, 1.11664
8.74649, -0.107811, 1.12664
8.68996, -0.107734, 1.13447
8.63307, -0.107657, 1.14061
8.57592, -0.107579, 1.14543
8.51855, -0.107501, 1.1492
8.46101, -0.107422, 1.15216
8.40334, -0.107344, 1.15447
8.34557, -0.107265, 1.15629
8.28772, -0.107186, 1.15772
8.22981, -0.107108, 1.15883
8.17184, -0.107029, 1.15971
8.11384, -0.10695, 1.16039
8.0558, -0.106871, 1.16093
7.99775, -0.106792, 1.16135
7.93967, -0.106713, 1.16168
7.88158, -0.106634, 1.16194
7.82348, -0.106555, 1.16214
7.76537, -0.106476, 1.1623
7.70725, -0.106396, 1.16243
7.64913, -0.106317, 1.16252
7.591, -0.106238, 1.1626
7.53287, -0.106159, 1.16266
7.47473, -0.10608, 1.16271
7.4166, -0.106001, 1.16274
7.35846, -0.105922, 1.16277
7.30032, -0.105843, 1.1628
7.24218, -0.105763, 1.16281
7.18404, -0.105684, 1.16283
7.1259, -0.105605, 1.16284
7.06775, -0.105526, 1.16285
7.00961, -0.105447, 1.16285
6.95147, -0.105368, 1.16286
6.89333, -0.105289, 1.16286
6.83518, -0.10521, 1.16287
6.77704, -0.10513, 1.16287
6.7189, -0.105051, 1.16287
6.66075, -0.104972, 1.16287
6.60261, -0.104893, 1.16287
6.54446, -0.104814, 1.16287
6.48632, -0.104735, 1.16288
6.42818, -0.104656, 1.16288
6.37003, -0.104576, 1.16288
6.31189, -0.104497, 1.16288
6.25375, -0.104418, 1.16288
6.1956, -0.104339, 1.16288
6.13746, -0.10426, 1.16288
6.07931, -0.104181, 1.16288
6.02117, -0.104102, 1.16288
5.96303, -0.104023, 1.16288
5.90488, -0.103943, 1.16288
5.84674, -0.103864, 1.16288
5.7886, -0.103785, 1.16288
5.73045, -0.103706, 1.16288
5.67231, -0.103627, 1.16288
5.61416, -0.103548, 1.16288
5.55602, -0.103469, 1.16288
5.49788, -0.103389, 1.16288
5.43973, -0.10331, 1.16288
5.38159, -0.103231, 1.16288
5.32344, -0.103152, 1.16288
5.2653, -0.103073, 1.16288
5.20716, -0.102994, 1.16288
5.14901, -0.102915, 1.16288
5.09087, -0.102836, 1.16288
5.03273, -0.102756, 1.16288
4.97458, -0.102677, 1.16288
4.91644, -0.102598, 1.16288
4.85829, -0.102519, 1.16288
4.80015, -0.10244, 1.16288
4.74201, -0.102361, 1.16288
4.68386, -0.102282, 1.16288
4.62572, -0.102202, 1.16288
4.56757, -0.102123, 1.16288
4.50943, -0.102044, 1.16288
4.45129, -0.101965, 1.16288
4.39314, -0.101886, 1.16288
4.335, -0.101807, 1.16288
4.27686, -0.101728, 1.16288
4.21871, -0.101648, 1.16288
4.16057, -0.101569, 1.16288
4.10242, -0.10149, 1.16288
4.04428, -0.101411, 1.16288
3.98614, -0.101332, 1.16288
3.92799, -0.101253, 1.16288
3.86985, -0.101174, 1.16288
3.8117, -0.101095, 1.16288
3.75356, -0.101015, 1.16288
3.69542, -0.100936, 1.16288
3.63727, -0.100857, 1.16288
3.57913, -0.100778, 1.16288
3.52099, -0.100699, 1.16288
3.46284, -0.10062, 1.16288
3.4047, -0.100541, 1.16288
3.34655, -0.100461, 1.16288
3.28841, -0.100382, 1.16288
3.23027, -0.100303, 1.16288
3.17212, -0.100224, 1.16288
3.11398, -0.100145, 1.16288
3.05583, -0.100066, 1.16288
2.99769, -0.0999867, 1.16288
2.93955, -0.0999075, 1.16288
2.8814, -0.0998284, 1.16288
2.82326, -0.0997492, 1.16288
2.76512, -0.0996701, 1.16288
2.70697, -0.099591, 1.16288
2.64883, -0.0995118, 1.16288
2.59068, -0.0994327, 1.16288
2.53254, -0.0993536, 1.16288
