
-5.64828, -5.5491, 0
-5.59035, -5.55007, 0.974099
-5.53376, -5.55103, 1.2779
-5.47863, -5.55195, 1.47292
-5.41642, -5.553, 1.63341
-5.36587, -5.55385, 1.73484
-5.31249, -5.55475, 1.82247
-5.25666, -5.55569, 1.89819
-5.19872, -5.55667, 1.96362
-5.13896, -5.55768, 2.02014
-5.07761, -5.55871, 2.06899
-5.0149, -5.55977, 2.11119
-4.95102, -5.56084, 2.14765
-4.88612, -5.56193, 2.17915
-4.82033, -5.56304, 2.20637
-4.75379, -5.56416, 2.22989
-4.68659, -5.5653, 2.25021
-4.61883, -5.56644, 2.26777
-4.55057, -5.56759, 2.28294
-4.48189, -5.56874, 2.29605
-4.41285, -5.56991, 2.30738
-4.34348, -5.57108, 2.31716
-4.27385, -5.57225, 2.32562
-4.20398, -5.57342, 2.33292
-4.1339, -5.57461, 2.33923
-4.06365, -5.57579, 2.34469
-3.99325, -5.57697, 2.3494
-3.92272, -5.57816, 2.35347
-3.85207, -5.57935, 2.35699
-3.78132, -5.58054, 2.36003
-3.71049, -5.58174, 2.36265
-3.63959, -5.58293, 2.36492
-3.56862, -5.58413, 2.36688
-3.4976, -5.58532, 2.36858
-3.42653, -5.58652, 2.37004
-3.35542, -5.58772, 2.37131
-3.28427, -5.58892, 2.3724
-3.21309, -5.59012, 2.37334
-3.14189, -5.59131, 2.37416
-3.07067, -5.59251, 2.37486
-2.99942, -5.59371, 2.37547
-2.92816, -5.59492, 2.376
-2.85688, -5.59612, 2.37645
-2.78559, -5.59732, 2.37685
-2.71429, -5.59852, 2.37719
-2.64298, -5.59972, 2.37748
-2.57166, -5.60092, 2.37773
-2.50034, -5.60212, 2.37795
-2.42901, -5.60332, 2.37814
-2.35767, -5.60452, 2.3783
-2.28633, -5.60573, 2.37844
-2.21499, -5.60693, 2.37857
-2.14364, -5.60813, 2.37867
-2.07229, -5.60933, 2.37876
-2.00093, -5.61053, 2.37884
-1.92958, -5.61174, 2.37891
-1.85822, -5.61294, 2.37897
-1.78686, -5.61414, 2.37902
-1.7155, -5.61534, 2.37906
-1.64413, -5.61654, 2.3791
-1.57277, -5.61775, 2.37913
-1.50141, -5.61895, 2.37916
-1.43004, -5.62015, 2.37919
-1.35868, -5.62135, 2.37921
-1.28731, -5.62255, 2.37923
-1.21594, -5.62376, 2.37924
-1.14457, -5.62496, 2.37926
-1.07321, -5.62616, 2.37927
-1.00184, -5.62736, 2.37928
-0.930471, -5.62856, 2.37929
-0.859102, -5.62977, 2.37929
-0.787733, -5.63097, 2.3793
-0.716364, -5.63217, 2.37931
-0.644995, -5.63337, 2.37931
-0.573626, -5.63458, 2.37931
-0.502257, -5.63578, 2.37932
-0.430887, -5.63698, 2.37932
-0.359518, -5.63818, 2.37932
-0.288148, -5.63938, 2.37933
-0.216778, -5.64059, 2.37933
-0.145408, -5.64179, 2.37933
-0.0740387, -5.64299, 2.37933
-0.00266879, -5.64419, 2.37933
0.0687011, -5.64539, 2.37933
0.140071, -5.6466, 2.37934
0.211441, -5.6478, 2.37934
0.282811, -5.649, 2.37934
0.354181, -5.6502, 2.37934
0.425555, -5.65108, 2.37934
0.496926, -5.6502, 2.37934
0.568178, -5.64607, 2.37934
0.639026, -5.63748, 2.37934
0.709179, -5.62437, 2.37934
0.778502, -5.60738, 2.37934
0.847212, -5.58804, 2.37934
0.915653, -5.56777, 2.37934
0.984122, -5.54759, 2.37934
1.05261, -5.52747, 2.37934
1.12109, -5.50733, 2.37934
1.18956, -5.48716, 2.37934
1.25803, -5.46698, 2.37934
1.32649, -5.44679, 2.37934
1.39496, -5.4266, 2.37934
1.46342, -5.40641, 2.37934
1.53189, -5.38621, 2.37934
1.60035, -5.36602, 2.37934
1.66881, -5.34582, 2.37934
1.73728, -5.32563, 2.37934
1.80574, -5.30543, 2.37934
1.8742, -5.28523, 2.37934
1.94267, -5.26504, 2.37934
2.01113, -5.24484, 2.37934
2.0796, -5.22465, 2.37934
2.14806, -5.20445, 2.37934
2.21652, -5.18425, 2.37934
2.28499, -5.16406, 2.37934
2.35345, -5.14386, 2.37934
2.42191, -5.12367, 2.37934
2.49038, -5.10347, 2.37934
2.55884, -5.08327, 2.37934
2.6273, -5.06308, 2.37934
2.69577, -5.04288, 2.37934
2.76423, -5.02269, 2.37934
2.83269, -5.00249, 2.37934
2.90116, -4.98229, 2.37934
2.96962, -4.9621, 2.37934
3.03809, -4.9419, 2.37934
3.10655, -4.92171, 2.37934
3.17501, -4.90151, 2.37934
3.24348, -4.88132, 2.37934
3.31194, -4.86112, 2.37934
3.3804, -4.84092, 2.37934
3.44887, -4.82073, 2.37934
3.51733, -4.80053, 2.37934
3.58579, -4.78034, 2.37934
3.65426, -4.76014, 2.37934
3.72272, -4.73994, 2.37934
3.79119, -4.71975, 2.37934
3.85965, -4.69955, 2.37934
3.92811, -4.67936, 2.37934
3.99658, -4.65916, 2.37934
4.06504, -4.63896, 2.37934
4.1335, -4.61877, 2.37934
4.20197, -4.59857, 2.37934
4.27043, -4.57838, 2.37934
4.33889, -4.55818, 2.37934
4.40736, -4.53798, 2.37934
4.47582, -4.51779, 2.37934
4.54428, -4.49759, 2.37934
4.61275, -4.4774, 2.37934
4.68121, -4.4572, 2.37934
4.74968, -4.437, 2.37934
4.81814, -4.41681, 2.37934
4.8866, -4.39661, 2.37934
4.95507, -4.37642, 2.37934
5.02353, -4.35622, 2.37934
5.09199, -4.33602, 2.37934
5.16046, -4.31583, 2.37934
5.22892, -4.29563, 2.37934
5.29747, -4.27575, 2.37934
5.3665, -4.25756, 2.37934
5.43627, -4.24254, 2.37934
5.50684, -4.23192, 2.37934
5.57795, -4.22584, 2.37934
5.67309, -4.22448, 2.37934
5.74442, -4.22711, 2.37934
5.81568, -4.2312, 2.37934
5.88694, -4.23543, 2.37934
5.9582, -4.23954, 2.37934
6.02946, -4.24366, 2.37934
6.10072, -4.2478, 2.37934
6.17198, -4.25196, 2.37934
6.24324, -4.25614, 2.37934
6.31449, -4.26032, 2.37934
6.38575, -4.2645, 2.37934
6.45701, -4.26868, 2.37934
6.52827, -4.27287, 2.37934
6.59952, -4.27705, 2.37934
6.67078, -4.28123, 2.37934
6.74204, -4.28542, 2.37934
6.8133, -4.2896, 2.37934
6.88455, -4.29379, 2.37934
6.95581, -4.29797, 2.37934
7.02707, -4.30216, 2.37934
7.09833, -4.30634, 2.37934
7.16958, -4.31053, 2.37934
7.24084, -4.31471, 2.37934
7.3121, -4.31889, 2.37934
7.38336, -4.32308, 2.37934
7.45461, -4.32726, 2.37934
7.52587, -4.33145, 2.37934
7.59713, -4.33563, 2.37934
7.66839, -4.33982, 2.37934
7.73964, -4.344, 2.37934
7.8109, -4.34819, 2.37934
7.88216, -4.35237, 2.37934
7.95342, -4.35656, 2.37934
8.02467, -4.36074, 2.37934
8.09593, -4.36492, 2.37934
8.16719, -4.36911, 2.37934
8.23845, -4.37329, 2.37934
8.3097, -4.37748, 2.37934
8.38096, -4.38166, 2.37934
8.45222, -4.38585, 2.37934
8.52348, -4.39003, 2.37934
8.59473, -4.39422, 2.37934
8.66599, -4.3984, 2.37934
8.73725, -4.40258, 2.37934
8.80851, -4.40677, 2.37934
8.87976, -4.41095, 2.37934
8.95102, -4.41514, 2.37934
9.02228, -4.41932, 2.37934
9.09354, -4.42351, 2.37934
9.16479, -4.42769, 2.37934
9.23605, -4.43188, 2.37934
9.30731, -4.43606, 2.37934
9.37857, -4.44024, 2.37934
9.44982, -4.44443, 2.37934
9.52108, -4.44861, 2.37934
9.59234, -4.4528, 2.37934
9.6636, -4.45698, 2.37934
9.73485, -4.46117, 2.37934
9.80611, -4.46535, 2.37934
9.87737, -4.46954, 2.37934
9.94863, -4.47372, 2.37934
10.0199, -4.47781, 2.37934
10.0912, -4.48067, 2.37934
10.1626, -4.48076, 2.37934
10.2338, -4.47669, 2.37934
10.3047, -4.46805, 2.37934
10.375, -4.45593, 2.37934
10.445, -4.44191, 2.37934
10.5149, -4.42739, 2.37934
10.5848, -4.41304, 2.37934
10.6547, -4.3987, 2.37934
10.7247, -4.38434, 2.37934
10.7946, -4.36996, 2.37934
10.8645, -4.35556, 2.37934
10.9344, -4.34116, 2.37934
11.0043, -4.32676, 2.37934
11.0742, -4.31235, 2.37934
11.1441, -4.29795, 2.37934
11.2141, -4.28354, 2.37934
11.284, -4.26914, 2.37934
11.3539, -4.25473, 2.37934
11.4238, -4.24032, 2.37934
11.4937, -4.22592, 2.37934
11.5636, -4.21151, 2.37934
11.6335, -4.1971, 2.37934
11.7034, -4.1827, 2.37934
11.7733, -4.16829, 2.37934
11.8433, -4.15388, 2.37934
11.9132, -4.13948, 2.37934
11.9831, -4.12507, 2.37934
12.053, -4.11066, 2.37934
12.1229, -4.09626, 2.37934
12.1928, -4.08185, 2.37934
12.2627, -4.06744, 2.37934
12.3326, -4.05304, 2.37934
12.4025, -4.03863, 2.37934
12.4725, -4.02422, 2.37934
12.5424, -4.00982, 2.37934
12.6123, -3.99541, 2.37934
12.6822, -3.981, 2.37934
12.7521, -3.9666, 2.37934
12.8453, -3.94739, 2.37934
12.9152, -3.93298, 2.37934
12.9851, -3.91857, 2.37934
13.0551, -3.90417, 2.37934
13.125, -3.88976, 2.37934
13.1949, -3.87535, 2.37934
13.2648, -3.86095, 2.37934
13.3347, -3.84654, 2.37934
13.4046, -3.83213, 2.37934
13.4745, -3.81773, 2.37934
13.5444, -3.80332, 2.37934
13.6143, -3.78891, 2.37934
13.6843, -3.77451, 2.37934
13.7542, -3.7601, 2.37934
13.8241, -3.74569, 2.37934
13.894, -3.73129, 2.37934
13.9639, -3.71688, 2.37934
14.0338, -3.70247, 2.37934
14.1037, -3.68807, 2.37934
14.1736, -3.67366, 2.37934
14.2435, -3.65925, 2.37934
14.3135, -3.64485, 2.37934
14.3834, -3.63044, 2.37934
14.4533, -3.61603, 2.37934
14.5232, -3.60163, 2.37934
14.5931, -3.58722, 2.37934
14.663, -3.57281, 2.37934
14.7329, -3.55841, 2.37934
14.8028, -3.544, 2.37934
14.8727, -3.52959, 2.37934
14.9427, -3.51519, 2.37934
15.0126, -3.50078, 2.37934
15.0825, -3.48637, 2.37934
15.1524, -3.47197, 2.37934
15.2223, -3.45756, 2.37934
15.2922, -3.44315, 2.37934
15.3621, -3.42875, 2.37934
15.432, -3.41434, 2.37934
15.5019, -3.39993, 2.37934
15.5719, -3.38553, 2.37934
15.6418, -3.37112, 2.37934
15.7117, -3.35671, 2.37934
15.7816, -3.34231, 2.37934
15.8515, -3.3279, 2.37934
15.9214, -3.31349, 2.37934
15.9913, -3.29909, 2.37934
16.0612, -3.28468, 2.37934
16.1311, -3.27027, 2.37934
16.2011, -3.25587, 2.37934
16.271, -3.24146, 2.37934
16.3409, -3.22705, 2.37934
16.4108, -3.21265, 2.37934
16.4807, -3.19824, 2.37934
16.5506, -3.18383, 2.37934
